Invoice_Line_Id,Invoice_Id,Contract__Description,Project_Id,Name,Invoice_Line_Number__c,sitetracker__Quantity__c,sitetracker__Unit_Price__c,Invoice_Amount__c,Total_Invoice_Amount__c,Invoice_Date__c,Invoice_Due_Date__c,Invoice_Status__c,Infinium_Project_Number__c,Budgeted_Quantity__c,Budget_Vendor_Pricing_Line__r.Name,Company_Code__c,Operating_Area__c,Account_Code_Lookup__r.Name,Cost_Center__c,Type__c,GL_Code__c,Cost_Category_Name__c,Cost_Code_Check__c,Invoice_Line_Amount_Check__c,No_Matching_Budget_Line__c,Pending_Invoices_Check__c,Quantity_Exceeds_Budget__c,LastModifiedDate,Unit_of_Measure__c
INVLN001011,INV000144,Synthetic Contract 3 - Equipment Supply Agreement,PRJ000454,INVL-0501807,6,30,0.7,21,3034.7,2025-10-24 00:00:00,2025-12-23 00:00:00,Hold,4202184,-298,,161,,2423.101,,Engineering,161.000.2423.101.000.344,Mileage,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 07:51:59,Each
INVLN001012,INV000144,Synthetic Contract 3 - Equipment Supply Agreement,PRJ000453,INVL-0501809,7,35,0.7,24.5,3034.7,2025-10-24 00:00:00,2025-12-23 00:00:00,Hold,4192964,-583,,161,,2423.101,,Engineering,161.000.2423.101.000.344,Mileage,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 07:51:59,Each
INVLN001013,INV000144,Synthetic Contract 3 - Equipment Supply Agreement,PRJ000467,INVL-0501810,8,42,0.7,29.4,3034.7,2025-10-24 00:00:00,2025-12-23 00:00:00,Hold,4193133,-701,,161,,2423.101,,Engineering,161.000.2423.101.000.344,Mileage,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 07:51:59,Each
INVLN001014,INV000188,Synthetic Contract 14 - Professional Services Contract,PRJ000077,INVL-0443664,3,12,56.5,678,17592,2025-10-24 00:00:00,2025-12-23 00:00:00,Hold,2571874,-78,BVPL-240377,,,2423.101,,Engineering,942.000.2423.101.000.344,L01C,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 05:24:30,Each
INVLN001015,INV000188,Synthetic Contract 14 - Professional Services Contract,PRJ000468,INVL-0443688,4,2,56.5,113,17592,2025-10-24 00:00:00,2025-12-23 00:00:00,Hold,2571919,0,BVPL-240377,,,2423.101,,Engineering,942.000.2423.101.000.344,L01C,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 05:24:30,Each
INVLN001016,INV000042,Synthetic Contract 54 - Professional Services Contract,PRJ000469,INVL-0490004,1,20,25,500,578.88,2025-10-21 00:00:00,2025-12-20 00:00:00,Hold,4210903,0,,,,2423.201,,Engineering,161.000.2423.201.000.344,FE11,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 07:01:31,Each
INVLN001017,INV000042,Synthetic Contract 54 - Professional Services Contract,PRJ000469,INVL-0490003,2,232,0.34,78.88,578.88,2025-10-21 00:00:00,2025-12-20 00:00:00,Hold,4210903,0,BVPL-049888,,,2423.201,,Engineering,161.000.2423.201.000.344,FE03,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 07:01:31,Each
INVLN001018,INV000102,Synthetic Contract 54 - Professional Services Contract,PRJ000470,INVL-0490009,1,29,25,725,725,2025-10-21 00:00:00,2025-12-20 00:00:00,Hold,4211071,0,BVPL-094174,,,2423.201,,Engineering,161.000.2423.201.000.344,FE11,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 07:01:58,Each
INVLN001019,INV000074,Synthetic Contract 6 - Construction Services Agreement,PRJ000471,INVL-0512186,1,1,720,720,720,2025-10-29 00:00:00,2025-11-28 00:00:00,Hold,3297519,0,BVPL-104115,,,2423.201,,Field Work,441.000.2423.201.000.345,2PFC,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 08:19:29,Each
INVLN001020,INV000185,Synthetic Contract 6 - Construction Services Agreement,PRJ000472,INVL-0477361,1,1,720,720,720,2025-10-16 00:00:00,2025-11-15 00:00:00,Hold,3295060,-1,BVPL-104115,,,2423.201,,Field Work,441.000.2423.201.000.345,2PFC,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 06:05:16,Each
INVLN001021,INV000125,Synthetic Contract 20 - Service Agreement for Network Operations,PRJ000473,INVL-0451987,1,8,64,512,2048,2025-10-09 00:00:00,2025-12-08 00:00:00,Hold,5351036,-77,BVPL-193341,,,2423.201,,Engineering,174.000.2423.201.000.344,L42A,1,TRUE,FALSE,TRUE,TRUE,2025-11-12 14:36:52,Hours
INVLN001022,INV000125,Synthetic Contract 20 - Service Agreement for Network Operations,PRJ000474,INVL-0451988,2,2,64,128,2048,2025-10-09 00:00:00,2025-12-08 00:00:00,Hold,5372864,-113,BVPL-193341,,,2423.201,,Engineering,174.000.2423.201.000.344,L42A,1,TRUE,FALSE,TRUE,TRUE,2025-11-12 14:36:52,Hours
INVLN001023,INV000125,Synthetic Contract 20 - Service Agreement for Network Operations,PRJ000475,INVL-0451989,3,3,64,192,2048,2025-10-09 00:00:00,2025-12-08 00:00:00,Hold,5381795,-56,BVPL-193341,,,2423.201,,Engineering,174.000.2423.201.000.344,L42A,1,TRUE,FALSE,TRUE,TRUE,2025-11-12 14:36:52,Hours
INVLN001024,INV000006,Synthetic Contract 20 - Service Agreement for Network Operations,PRJ000476,INVL-0439246,1,24,64,1536,1536,2025-10-06 00:00:00,2025-12-05 00:00:00,Hold,5387098,0,BVPL-193341,,,2423.201,,Engineering,174.000.2423.201.000.344,L42A,1,TRUE,FALSE,TRUE,TRUE,2025-11-11 05:06:44,Hours
INVLN001025,INV000013,Synthetic Contract 20 - Service Agreement for Network Operations,PRJ000477,INVL-0414162,1,3,64,192,2304,2025-10-02 00:00:00,2025-12-01 00:00:00,Hold,5345127,-26,BVPL-193341,,,2423.201,,Engineering,174.000.2423.201.000.344,L42A,1,TRUE,FALSE,TRUE,TRUE,2025-11-07 14:28:53,Hours
INVLN001026,INV000013,Synthetic Contract 20 - Service Agreement for Network Operations,PRJ000478,INVL-0414163,2,3,64,192,2304,2025-10-02 00:00:00,2025-12-01 00:00:00,Hold,5349650,-97,BVPL-193341,,,2423.201,,Engineering,174.000.2423.201.000.344,L42A,1,TRUE,FALSE,TRUE,TRUE,2025-11-07 14:28:53,Hours
INVLN001027,INV000013,Synthetic Contract 20 - Service Agreement for Network Operations,PRJ000479,INVL-0414164,3,4,64,256,2304,2025-10-02 00:00:00,2025-12-01 00:00:00,Hold,5370475,-55,BVPL-193341,,,2423.201,,Engineering,174.000.2423.201.000.344,L42A,1,TRUE,FALSE,TRUE,TRUE,2025-11-07 14:28:53,Hours
INVLN001028,INV000013,Synthetic Contract 20 - Service Agreement for Network Operations,PRJ000479,INVL-0414165,4,4,64,256,2304,2025-10-02 00:00:00,2025-12-01 00:00:00,Hold,5370475,-55,BVPL-193341,,,2423.201,,Engineering,174.000.2423.201.000.344,L42A,1,TRUE,FALSE,TRUE,TRUE,2025-11-07 14:28:53,Hours
INVLN001029,INV000120,Synthetic Contract 38 - Equipment Supply Agreement,PRJ000480,INVL-0345855,1,381.29,1,381.29,419.42,2025-09-10 00:00:00,2025-10-25 00:00:00,Committed,5323524,-38,BVPL-269136,,,2423.201,,Permit Fees,12.000.2423.201.000.424,EN38,,FALSE,FALSE,FALSE,TRUE,2025-11-13 19:11:35,Each
INVLN001030,INV000120,Synthetic Contract 38 - Equipment Supply Agreement,PRJ000480,INVL-0482960,2,38.13,1,38.13,419.42,2025-09-10 00:00:00,2025-10-25 00:00:00,Committed,5323524,-381,,,,2423.201,,Permit Fees,12.000.2423.201.000.424,EN38,,FALSE,FALSE,FALSE,TRUE,2025-11-13 19:11:35,Each
INVLN001031,INV000020,Synthetic Contract 55 - Service Agreement for Network Operations,PRJ000481,INVL-0438929,12,8341,10.75,89665.75,567863,2025-10-06 00:00:00,2025-11-20 00:00:00,Hold,5324080,0,BVPL-220257,,,2423.201,,Field Work,172.000.2423.201.000.345,FP59B,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 05:18:37,Each
INVLN001032,INV000020,Synthetic Contract 55 - Service Agreement for Network Operations,PRJ000481,INVL-0438930,13,20,147.28,2945.6,567863,2025-10-06 00:00:00,2025-11-20 00:00:00,Hold,5324080,0,BVPL-220328,,,2423.201,,Field Work,172.000.2423.201.000.345,FS14A,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 05:18:37,Each
INVLN001033,INV000020,Synthetic Contract 55 - Service Agreement for Network Operations,PRJ000481,INVL-0438932,14,378,10.75,4063.5,567863,2025-10-06 00:00:00,2025-11-20 00:00:00,Hold,5324080,0,BVPL-220208,,,2423.201,,Field Work,172.000.2423.201.000.345,FS26,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 05:18:37,Each
INVLN001034,INV000020,Synthetic Contract 55 - Service Agreement for Network Operations,PRJ000481,INVL-0438933,15,72,5.38,387.36,567863,2025-10-06 00:00:00,2025-11-20 00:00:00,Hold,5324080,0,BVPL-220209,,,2423.201,,Field Work,172.000.2423.201.000.345,FS27,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 05:18:37,Each
INVLN001035,INV000020,Synthetic Contract 55 - Service Agreement for Network Operations,PRJ000481,INVL-0438934,16,52,22.58,1174.16,567863,2025-10-06 00:00:00,2025-11-20 00:00:00,Hold,5324080,0,BVPL-220199,,,2423.201,,Field Work,172.000.2423.201.000.345,FS50,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 05:18:37,Each
INVLN001036,INV000020,Synthetic Contract 55 - Service Agreement for Network Operations,PRJ000481,INVL-0438935,17,302,19.89,6006.78,567863,2025-10-06 00:00:00,2025-11-20 00:00:00,Hold,5324080,0,BVPL-220236,,,2423.201,,Field Work,172.000.2423.201.000.345,FS51,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 05:18:37,Each
INVLN001037,INV000020,Synthetic Contract 55 - Service Agreement for Network Operations,PRJ000481,INVL-0438936,18,288,15.59,4489.92,567863,2025-10-06 00:00:00,2025-11-20 00:00:00,Hold,5324080,0,BVPL-220184,,,2423.201,,Field Work,172.000.2423.201.000.345,FS52,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 05:18:37,Each
INVLN001038,INV000020,Synthetic Contract 55 - Service Agreement for Network Operations,PRJ000481,INVL-0438937,19,922,12.9,11893.8,567863,2025-10-06 00:00:00,2025-11-20 00:00:00,Hold,5324080,0,BVPL-220286,,,2423.201,,Field Work,172.000.2423.201.000.345,FS53,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 05:18:37,Each
INVLN001039,INV000132,Synthetic Contract 27 - Vendor Services Contract,PRJ000482,INVL-0226793,2,2,70,140,6090,2025-09-11 00:00:00,2025-10-26 00:00:00,Hold,5294295,-8,BVPL-218960,,,2423.201,,Engineering,151.000.2423.201.000.344,PMC-1,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 01:43:39,Hours
INVLN001040,INV000132,Synthetic Contract 27 - Vendor Services Contract,PRJ000483,INVL-0226794,3,1,70,70,6090,2025-09-11 00:00:00,2025-10-26 00:00:00,Hold,5294309,0,BVPL-218960,,,2423.201,,Engineering,151.000.2423.201.000.344,PMC-1,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 01:43:39,Hours
INVLN001041,INV000132,Synthetic Contract 27 - Vendor Services Contract,PRJ000484,INVL-0226795,4,5,70,350,6090,2025-09-11 00:00:00,2025-10-26 00:00:00,Hold,5298683,0,BVPL-218960,,,2423.201,,Engineering,151.000.2423.201.000.344,PMC-1,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 01:43:39,Hours
INVLN001042,INV000132,Synthetic Contract 27 - Vendor Services Contract,PRJ000485,INVL-0226802,11,1,70,70,6090,2025-09-11 00:00:00,2025-10-26 00:00:00,Hold,5336402,0,BVPL-218960,,,2423.201,,Engineering,152.000.2423.201.000.344,PMC-1,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 01:43:39,Hours
INVLN001043,INV000175,Synthetic Contract 39 - Professional Services Contract,PRJ000348,INVL-0360571,2,2,52.73,105.46,109374.56,2025-09-09 00:00:00,2025-11-08 00:00:00,Hold,2500352,0,BVPL-214522,,,2423.201,,Field Work,086.000.2423.201.000.345,FP017 - FIBER TERMINAL INSTALLATION - BURIED TERMINAL,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 03:06:59,Each
INVLN001044,INV000175,Synthetic Contract 39 - Professional Services Contract,PRJ000348,INVL-0360622,4,1000,1.03,1030,109374.56,2025-09-09 00:00:00,2025-11-08 00:00:00,Hold,2500352,0,BVPL-212636,,,2423.201,,Field Work,086.000.2423.201.000.345,FP029 - PLACE BURIED/UG FIBER TERMINAL TAIL GREATER THAN 25',1,TRUE,FALSE,TRUE,TRUE,2025-11-13 03:06:59,Feet
INVLN001045,INV000175,Synthetic Contract 39 - Professional Services Contract,PRJ000348,INVL-0360643,6,500,0.41,205,109374.56,2025-09-09 00:00:00,2025-11-08 00:00:00,Hold,2500352,0,BVPL-216478,,,2423.201,,Field Work,086.000.2423.201.000.345,FP032 - PLACE ADDITIONAL BURIED/UG FIBER TERMINAL TAIL GREATER THAN 25',1,TRUE,FALSE,TRUE,TRUE,2025-11-13 03:06:59,Feet
INVLN001046,INV000175,Synthetic Contract 39 - Professional Services Contract,PRJ000348,INVL-0360733,12,4,78.83,315.32,109374.56,2025-09-09 00:00:00,2025-11-08 00:00:00,Hold,2500352,0,BVPL-217370,,,2423.201,,Field Work,086.000.2423.201.000.345,FP58A - PLACE SMALL UTILITY ACCESS BOX,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 03:06:59,Each
INVLN001047,INV000175,Synthetic Contract 39 - Professional Services Contract,PRJ000348,INVL-0360734,13,2,394.16,788.32,109374.56,2025-09-09 00:00:00,2025-11-08 00:00:00,Hold,2500352,0,BVPL-216554,,,2423.201,,Field Work,086.000.2423.201.000.345,FP58B - PLACE/REPLACE/CHANGE GRADE OF HAND HOLE (UP TO 2â€™ X 3â€™),1,TRUE,FALSE,TRUE,TRUE,2025-11-13 03:06:59,Each
INVLN001048,INV000175,Synthetic Contract 39 - Professional Services Contract,PRJ000348,INVL-0360735,14,951,13.26,12610.26,109374.56,2025-09-09 00:00:00,2025-11-08 00:00:00,Hold,2500352,0,BVPL-214541,,,2423.201,,Field Work,086.000.2423.201.000.345,FP59A - BORE (2â€),1,TRUE,FALSE,TRUE,TRUE,2025-11-13 03:06:59,Feet
INVLN001049,INV000175,Synthetic Contract 39 - Professional Services Contract,PRJ000348,INVL-0360740,15,2,97.95,195.9,109374.56,2025-09-09 00:00:00,2025-11-08 00:00:00,Hold,2500352,0,BVPL-214304,,,2423.201,,Field Work,086.000.2423.201.000.345,FP61A - PLACE PEDESTAL,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 03:06:59,Each
INVLN001050,INV000126,Synthetic Contract 42 - Vendor Services Contract,PRJ000486,INVL-0512157,1,2,98.73,197.46,307.46,2025-10-29 00:00:00,2025-12-28 00:00:00,Hold,2510780,0,BVPL-199129,,,2423.201,,Engineering,944.000.2423.201.000.344,FE13,1,TRUE,FALSE,TRUE,TRUE,2025-11-11 08:20:30,Hours
INVLN001051,INV000126,Synthetic Contract 42 - Vendor Services Contract,PRJ000486,INVL-0512158,2,55,1,55,307.46,2025-10-29 00:00:00,2025-12-28 00:00:00,Hold,2510780,-55,BVPL-264126,,,2423.201,,Permit Fees,944.000.2423.201.000.424,0000,,FALSE,FALSE,TRUE,TRUE,2025-11-11 08:20:30,Hours
INVLN001052,INV000126,Synthetic Contract 42 - Vendor Services Contract,PRJ000486,INVL-0512159,3,55,1,55,307.46,2025-10-29 00:00:00,2025-12-28 00:00:00,Hold,2510780,-55,BVPL-264126,,,2423.201,,Permit Fees,944.000.2423.201.000.424,0000,,FALSE,FALSE,TRUE,TRUE,2025-11-11 08:20:30,Hours
INVLN001053,INV000038,Synthetic Contract 28 - Equipment Supply Agreement,PRJ000487,INVL-0507469,9,0.25,57.6,14.4,259.2,2025-10-28 00:00:00,2025-12-12 00:00:00,Hold,5308248,0,BVPL-246679,171,,2423.201,0,Engineering,174.000.2423.201.000.344,L01A,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 07:23:51,Hours
INVLN001054,INV000038,Synthetic Contract 28 - Equipment Supply Agreement,PRJ000488,INVL-0507470,10,0.5,57.6,28.8,259.2,2025-10-28 00:00:00,2025-12-12 00:00:00,Hold,5364931,-1,BVPL-246679,,,2423.201,,Engineering,174.000.2423.201.000.344,L01A,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 07:23:51,Hours
INVLN001055,INV000193,Synthetic Contract 28 - Equipment Supply Agreement,PRJ000489,INVL-0457001,15,0.5,57.6,28.8,590.4,2025-10-24 00:00:00,2025-12-08 00:00:00,Hold,5373404,-1,BVPL-246679,,,2423.201,,Engineering,174.000.2423.201.000.344,L01A,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 05:39:27,Hours
INVLN001056,INV000193,Synthetic Contract 28 - Equipment Supply Agreement,PRJ000490,INVL-0457002,16,0.5,57.6,28.8,590.4,2025-10-24 00:00:00,2025-12-08 00:00:00,Hold,5373607,0,BVPL-246679,,,2423.201,,Engineering,174.000.2423.201.000.344,L01A,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 05:39:27,Hours
INVLN001057,INV000193,Synthetic Contract 28 - Equipment Supply Agreement,PRJ000491,INVL-0457007,17,1.25,57.6,72,590.4,2025-10-24 00:00:00,2025-12-08 00:00:00,Hold,5374138,-1,BVPL-246679,,,2423.201,,Engineering,174.000.2423.201.000.344,L01A,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 05:39:27,Hours
INVLN001058,INV000020,Synthetic Contract 55 - Service Agreement for Network Operations,PRJ000481,INVL-0438907,1,3,53.75,161.25,567863,2025-10-06 00:00:00,2025-11-20 00:00:00,Hold,5324080,0,BVPL-220291,,,2423.201,,Field Work,172.000.2423.201.000.345,FP030,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 05:18:37,Each
INVLN001059,INV000020,Synthetic Contract 55 - Service Agreement for Network Operations,PRJ000481,INVL-0438931,2,2,161.25,322.5,567863,2025-10-06 00:00:00,2025-11-20 00:00:00,Hold,5324080,0,BVPL-220206,,,2423.201,,Field Work,172.000.2423.201.000.345,FS14B,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 05:18:37,Each
INVLN001060,INV000020,Synthetic Contract 55 - Service Agreement for Network Operations,PRJ000481,INVL-0438904,3,1,317.13,317.13,567863,2025-10-06 00:00:00,2025-11-20 00:00:00,Hold,5324080,0,BVPL-220256,,,2423.201,,Field Work,172.000.2423.201.000.345,FP004,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 05:18:37,Each
INVLN001061,INV000020,Synthetic Contract 55 - Service Agreement for Network Operations,PRJ000481,INVL-0438905,4,60,26.88,1612.8,567863,2025-10-06 00:00:00,2025-11-20 00:00:00,Hold,5324080,0,BVPL-220311,,,2423.201,,Field Work,172.000.2423.201.000.345,FP017,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 05:18:37,Each
INVLN001062,INV000020,Synthetic Contract 55 - Service Agreement for Network Operations,PRJ000481,INVL-0438906,5,18497,0.22,4069.34,567863,2025-10-06 00:00:00,2025-11-20 00:00:00,Hold,5324080,0,BVPL-220280,,,2423.201,,Field Work,172.000.2423.201.000.345,FP029,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 05:18:37,Each
INVLN001063,INV000020,Synthetic Contract 55 - Service Agreement for Network Operations,PRJ000481,INVL-0438922,6,24558,0.18,4420.44,567863,2025-10-06 00:00:00,2025-11-20 00:00:00,Hold,5324080,0,BVPL-220249,,,2423.201,,Field Work,172.000.2423.201.000.345,FP032,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 05:18:37,Each
INVLN001064,INV000020,Synthetic Contract 55 - Service Agreement for Network Operations,PRJ000481,INVL-0438923,7,42305,0.7,29613.5,567863,2025-10-06 00:00:00,2025-11-20 00:00:00,Hold,5324080,0,BVPL-220287,,,2423.201,,Field Work,172.000.2423.201.000.345,FP43F,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 05:18:37,Each
INVLN001065,INV000020,Synthetic Contract 55 - Service Agreement for Network Operations,PRJ000481,INVL-0438925,8,72,23.65,1702.8,567863,2025-10-06 00:00:00,2025-11-20 00:00:00,Hold,5324080,0,BVPL-220220,,,2423.201,,Field Work,172.000.2423.201.000.345,FP58A,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 05:18:37,Each
INVLN001066,INV000020,Synthetic Contract 55 - Service Agreement for Network Operations,PRJ000481,INVL-0438926,9,120,132.23,15867.6,567863,2025-10-06 00:00:00,2025-11-20 00:00:00,Hold,5324080,0,BVPL-220223,,,2423.201,,Field Work,172.000.2423.201.000.345,FP58B,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 05:18:37,Each
INVLN001067,INV000020,Synthetic Contract 55 - Service Agreement for Network Operations,PRJ000481,INVL-0438927,10,7,357.98,2505.86,567863,2025-10-06 00:00:00,2025-11-20 00:00:00,Hold,5324080,0,BVPL-220329,,,2423.201,,Field Work,172.000.2423.201.000.345,FP58D,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 05:18:37,Each
INVLN001068,INV000020,Synthetic Contract 55 - Service Agreement for Network Operations,PRJ000481,INVL-0438928,11,51347,7.53,386642.91,567863,2025-10-06 00:00:00,2025-11-20 00:00:00,Hold,5324080,0,BVPL-220205,,,2423.201,,Field Work,172.000.2423.201.000.345,FP59A,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 05:18:37,Each
INVLN001069,INV000138,Synthetic Contract 2 - Vendor Services Contract,PRJ000492,INVL-0493735,7,4,43.75,175,2406.25,2025-10-22 00:00:00,2025-12-21 00:00:00,Hold,5390766,-12,,151,338,2423.201,182,Engineering,151.000.2423.201.000.344,L42A,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 07:14:58,Hours
INVLN001070,INV000138,Synthetic Contract 2 - Vendor Services Contract,PRJ000493,INVL-0493736,8,4,43.75,175,2406.25,2025-10-22 00:00:00,2025-12-21 00:00:00,Hold,5390923,-4,,151,338,2423.201,182,Engineering,151.000.2423.201.000.344,L42A,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 07:14:58,Hours
INVLN001071,INV000138,Synthetic Contract 2 - Vendor Services Contract,PRJ000494,INVL-0493737,9,4,43.75,175,2406.25,2025-10-22 00:00:00,2025-12-21 00:00:00,Hold,5381369,-21,,151,338,2423.201,182,Engineering,151.000.2423.201.000.344,L42A,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 07:14:58,Hours
INVLN001072,INV000138,Synthetic Contract 2 - Vendor Services Contract,PRJ000495,INVL-0493738,10,4,43.75,175,2406.25,2025-10-22 00:00:00,2025-12-21 00:00:00,Hold,5391001,-3,,151,338,2423.201,182,Engineering,151.000.2423.201.000.344,L42A,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 07:14:58,Hours
INVLN001073,INV000138,Synthetic Contract 2 - Vendor Services Contract,PRJ000496,INVL-0493740,11,4,43.75,175,2406.25,2025-10-22 00:00:00,2025-12-21 00:00:00,Hold,5381407,-7,,151,338,2423.201,182,Engineering,151.000.2423.201.000.344,L42A,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 07:14:58,Hours
INVLN001074,INV000138,Synthetic Contract 2 - Vendor Services Contract,PRJ000497,INVL-0493741,12,4,43.75,175,2406.25,2025-10-22 00:00:00,2025-12-21 00:00:00,Hold,5381410,-7,,151,338,2423.201,182,Engineering,151.000.2423.201.000.344,L42A,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 07:14:58,Hours
INVLN001075,INV000179,Synthetic Contract 2 - Vendor Services Contract,PRJ000498,INVL-0499539,1,2,37.51,75.02,742.16,2025-10-24 00:00:00,2025-12-23 00:00:00,Hold,5398134,0,,151,338,2423.201,0,Engineering,151.000.2423.201.000.344,EN60,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 07:43:05,Each
INVLN001076,INV000179,Synthetic Contract 2 - Vendor Services Contract,PRJ000498,INVL-0499512,2,4,18.96,75.84,742.16,2025-10-24 00:00:00,2025-12-23 00:00:00,Hold,5398134,0,BVPL-244929,151,338,2423.201,0,Engineering,151.000.2423.201.000.344,N58A,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 07:43:05,Each
INVLN001077,INV000179,Synthetic Contract 2 - Vendor Services Contract,PRJ000498,INVL-0499527,3,8,6.8,54.4,742.16,2025-10-24 00:00:00,2025-12-23 00:00:00,Hold,5398134,0,,151,338,2423.201,0,Engineering,151.000.2423.201.000.344,D58A,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 07:43:05,Each
INVLN001078,INV000179,Synthetic Contract 2 - Vendor Services Contract,PRJ000498,INVL-0499528,4,1105,0.42,464.1,742.16,2025-10-24 00:00:00,2025-12-23 00:00:00,Hold,5398134,0,,151,338,2423.201,0,Engineering,151.000.2423.201.000.344,N88B,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 07:43:05,Feet
INVLN001079,INV000179,Synthetic Contract 2 - Vendor Services Contract,PRJ000498,INVL-0499536,5,910,0.08,72.8,742.16,2025-10-24 00:00:00,2025-12-23 00:00:00,Hold,5398134,0,,151,338,2423.201,0,Engineering,151.000.2423.201.000.344,D88B,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 07:43:05,Feet
INVLN001080,INV000086,Synthetic Contract 2 - Vendor Services Contract,PRJ000499,INVL-0480124,1,7,18.96,132.72,1222.48,2025-10-17 00:00:00,2025-12-16 00:00:00,Hold,5398061,0,BVPL-244929,151,338,2423.201,182,Engineering,151.000.2423.201.000.344,N58A,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 06:17:46,Each
INVLN001081,INV000086,Synthetic Contract 2 - Vendor Services Contract,PRJ000499,INVL-0480129,2,14,6.8,95.2,1222.48,2025-10-17 00:00:00,2025-12-16 00:00:00,Hold,5398061,0,BVPL-244912,151,338,2423.201,182,Engineering,151.000.2423.201.000.344,D58A,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 06:17:46,Each
INVLN001082,INV000086,Synthetic Contract 2 - Vendor Services Contract,PRJ000499,INVL-0480130,3,1813,0.42,761.46,1222.48,2025-10-17 00:00:00,2025-12-16 00:00:00,Hold,5398061,0,BVPL-245007,151,338,2423.201,182,Engineering,151.000.2423.201.000.344,N88B,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 06:17:46,Feet
INVLN001083,INV000086,Synthetic Contract 2 - Vendor Services Contract,PRJ000499,INVL-0480131,4,1976,0.08,158.08,1222.48,2025-10-17 00:00:00,2025-12-16 00:00:00,Hold,5398061,0,BVPL-244942,151,338,2423.201,182,Engineering,151.000.2423.201.000.344,D88B,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 06:17:46,Feet
INVLN001084,INV000086,Synthetic Contract 2 - Vendor Services Contract,PRJ000499,INVL-0480134,5,2,37.51,75.02,1222.48,2025-10-17 00:00:00,2025-12-16 00:00:00,Hold,5398061,0,BVPL-244668,151,338,2423.201,182,Engineering,151.000.2423.201.000.344,EN60,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 06:17:46,Each
INVLN001085,INV000149,Synthetic Contract 28 - Equipment Supply Agreement,PRJ000500,INVL-0493769,1,4,55.25,221,221,2025-10-22 00:00:00,2025-12-06 00:00:00,Hold,5381476,-15,BVPL-246628,,,2423.201,,Engineering,171.000.2423.201.000.344,L42A,1,TRUE,FALSE,TRUE,TRUE,2025-11-13 07:15:21,Each
